User,Adresse,Smartscore,Win Rate,Markets,Realized PnL,Latest Activity Type,Latest Market,Latest Value,Latest Date,Positions Count,Active Orders Count,Recent Trades Count,Total Position Value,Analysis Date
https://hashdive.com/Analyze_User?user_address=0x2c430b6d2ce7f9f9f968b306b06e18df8fd9b289,0x2c430b6d2ce7f9f9f968b306b06e18df8fd9b289,14.812792549155995,0.5956964892412231,3532,14661.435317092775,trade,Unknown Market,$4.90,2025-10-08T10:52:50,100,0,10,$0.00,2025-10-15T12:56:28.130467+00:00
https://hashdive.com/Analyze_User?user_address=0xde5314ddd05574a22cdaeef4e9ab2c02ce90e5be,0xde5314ddd05574a22cdaeef4e9ab2c02ce90e5be,1.3656645509517125,0.5813886488043791,3471,8946.07455777449,trade,Unknown Market,$7.68,2025-10-15T13:18:53,4,0,10,$0.00,2025-10-15T12:56:28.498408+00:00
https://hashdive.com/Analyze_User?user_address=0x5454b6cb0218303c13af41e8aef84e6bfe8b6318,0x5454b6cb0218303c13af41e8aef84e6bfe8b6318,1.9741617333327,0.8010817307692307,3328,15501.535084902382,trade,Unknown Market,$7.20,2025-10-15T14:49:39,8,0,10,$0.00,2025-10-15T12:56:28.888119+00:00
https://hashdive.com/Analyze_User?user_address=0xbde579ead903b9cf5c3fc4be5a0c515464769c38,0xbde579ead903b9cf5c3fc4be5a0c515464769c38,2.029734704565282,0.591378263509411,3294,61961.32274448595,trade,Unknown Market,$1515.68,2025-10-14T06:59:27,49,0,10,$0.00,2025-10-15T12:56:29.287053+00:00
https://hashdive.com/Analyze_User?user_address=0xfc25f141ed27bb1787338d2c4e7f51e3a15e1f7f,0xfc25f141ed27bb1787338d2c4e7f51e3a15e1f7f,1.2228257603773836,0.785890326555761,3246,233675.19029954317,trade,Unknown Market,$62.95,2025-10-15T14:22:09,9,0,10,$0.00,2025-10-15T12:56:29.643698+00:00
https://hashdive.com/Analyze_User?user_address=0x4aefed77846f1b884bcbfb9e63acb351c2be9337,0x4aefed77846f1b884bcbfb9e63acb351c2be9337,1.2603198265489097,0.6653175591531756,3212,67677.27134983768,trade,Unknown Market,$9.99,2025-10-06T05:39:03,100,0,10,$0.00,2025-10-15T12:56:30.129702+00:00
https://hashdive.com/Analyze_User?user_address=0xa2f1fecf1cc7db65a46588f764b6691533052d22,0xa2f1fecf1cc7db65a46588f764b6691533052d22,2.8660056590481537,0.5778065351019087,3091,527773.8662214294,trade,Unknown Market,$2673.00,2025-10-15T14:50:49,100,0,10,$0.00,2025-10-15T12:56:30.498798+00:00
https://hashdive.com/Analyze_User?user_address=0x6916cc00aa1c3e75ecf4081df7cae7d2f3592fd4,0x6916cc00aa1c3e75ecf4081df7cae7d2f3592fd4,1.247358323718963,0.6089441829186281,2974,120579.75246014031,trade,Unknown Market,$809.10,2025-10-15T14:34:27,71,0,10,$0.00,2025-10-15T12:56:30.874133+00:00
https://hashdive.com/Analyze_User?user_address=0xd04d631183d7568356f598a3c77181ec4ab6d0e5,0xd04d631183d7568356f598a3c77181ec4ab6d0e5,2.0505785865948885,0.5858310626702997,2936,42824.80989351908,trade,Unknown Market,$1366.06,2025-10-15T13:23:13,5,0,10,$0.00,2025-10-15T12:56:31.243884+00:00
https://hashdive.com/Analyze_User?user_address=0xf6415fa0aa9cb944c1c4afb9bc53ca82dd797b6f,0xf6415fa0aa9cb944c1c4afb9bc53ca82dd797b6f,4.269940138691222,0.8054722638680659,2668,57386.75561242354,trade,Unknown Market,$2.85,2025-10-15T02:08:01,12,0,10,$0.00,2025-10-15T12:56:31.647868+00:00
https://hashdive.com/Analyze_User?user_address=0x75acf1aa88a3f5c613f2214486b91fa9fc1f33d7,0x75acf1aa88a3f5c613f2214486b91fa9fc1f33d7,5.169295976007435,0.6994152046783626,2565,50235.37445294703,trade,Unknown Market,$257.59,2025-10-14T22:10:55,41,0,10,$0.00,2025-10-15T12:56:32.035243+00:00
https://hashdive.com/Analyze_User?user_address=0xe6c9eee27de792a9fdcdd322822452625d0f975e,0xe6c9eee27de792a9fdcdd322822452625d0f975e,3.303282642510702,0.6647173489278753,2565,31117.03927982368,trade,Unknown Market,$9.56,2025-10-14T17:23:57,64,0,10,$0.00,2025-10-15T12:56:32.463456+00:00
https://hashdive.com/Analyze_User?user_address=0x113be982878fc16d7b00828ca646ca93f80411c4,0x113be982878fc16d7b00828ca646ca93f80411c4,2.6482079524311413,0.605232331120656,2561,13825.38052972297,trade,Unknown Market,$2.30,2025-10-15T04:59:59,1,0,10,$0.00,2025-10-15T12:56:32.827773+00:00
https://hashdive.com/Analyze_User?user_address=0xf699a6477fa8e385987f8ae6a3657b2e106107e1,0xf699a6477fa8e385987f8ae6a3657b2e106107e1,10.458838759495794,0.8223189552829442,2527,219245.23800998816,trade,Unknown Market,$598.00,2025-10-15T05:37:23,5,0,10,$0.00,2025-10-15T12:56:33.213224+00:00
https://hashdive.com/Analyze_User?user_address=0x430ed984671d00ba19f97524083f655bc70ded6d,0x430ed984671d00ba19f97524083f655bc70ded6d,1.8237445351795882,0.7735470941883767,2495,13981.382877936097,trade,Unknown Market,$431.61,2025-10-15T02:26:49,94,0,10,$0.00,2025-10-15T12:56:33.927075+00:00
https://hashdive.com/Analyze_User?user_address=0x74471b41d42905a5ca6ab276a3227baf8a1ceb22,0x74471b41d42905a5ca6ab276a3227baf8a1ceb22,4.177279306516526,0.7730036481556546,2467,33679.969499882594,trade,Unknown Market,$183.93,2025-09-29T16:03:17,2,0,10,$0.00,2025-10-15T12:56:34.355381+00:00
https://hashdive.com/Analyze_User?user_address=0xea64572947a01f9938fd5474dc3b7d219352f2a2,0xea64572947a01f9938fd5474dc3b7d219352f2a2,1.5572040695224065,0.5623730190979277,2461,926805.5733715801,trade,Unknown Market,$6.08,2025-10-08T16:54:16,32,0,10,$0.00,2025-10-15T12:56:34.883846+00:00
https://hashdive.com/Analyze_User?user_address=0x6828e04b468e17d92fa1e5d60d59290278a81056,0x6828e04b468e17d92fa1e5d60d59290278a81056,1.33465062873251,0.660377358490566,2438,41770.04963929411,trade,Unknown Market,$864.14,2025-10-15T14:51:55,100,0,10,$0.00,2025-10-15T12:56:35.353153+00:00
https://hashdive.com/Analyze_User?user_address=0x134a63b764ac7b008356e8db1857db94e6b09e42,0x134a63b764ac7b008356e8db1857db94e6b09e42,1.6510561976191342,0.6688991209711176,2389,53254.74429772541,trade,Unknown Market,$9.90,2025-10-13T20:09:19,34,0,10,$0.00,2025-10-15T12:56:35.781026+00:00
https://hashdive.com/Analyze_User?user_address=0x2d27e4d20f3b8a2ee3bc861d9b83752f338676d8,0x2d27e4d20f3b8a2ee3bc861d9b83752f338676d8,2.4308765540359096,0.6512020244622522,2371,108917.33489577082,trade,Unknown Market,$1.33,2025-10-14T18:29:29,73,0,10,$0.00,2025-10-15T12:56:36.161985+00:00
https://hashdive.com/Analyze_User?user_address=0xebf79787ab928c803cbef6fa8e0abe42b9e1da78,0xebf79787ab928c803cbef6fa8e0abe42b9e1da78,3.6792227911098885,0.581858407079646,2260,938164.3160301157,trade,Unknown Market,$778.04,2025-09-03T21:25:10,24,0,10,$0.00,2025-10-15T12:56:36.567446+00:00
https://hashdive.com/Analyze_User?user_address=0xe0a2f29b1fadb2259111bbeca392d3805ec4a349,0xe0a2f29b1fadb2259111bbeca392d3805ec4a349,1.8631377136029694,0.5914121292607348,2259,7742.699806297379,trade,Unknown Market,$4.09,2025-10-15T07:48:59,35,0,10,$0.00,2025-10-15T12:56:36.977789+00:00
https://hashdive.com/Analyze_User?user_address=0x3b7b03427034fe97f88e22053595500c7105f74e,0x3b7b03427034fe97f88e22053595500c7105f74e,2.969485171530772,0.8519677996422182,2236,7695.804383546055,trade,Unknown Market,$134.92,2025-10-13T18:05:39,77,0,10,$0.00,2025-10-15T12:56:37.408972+00:00
https://hashdive.com/Analyze_User?user_address=0x9055a9e36aa73274e3a92dc2dbb081bb4d9e756a,0x9055a9e36aa73274e3a92dc2dbb081bb4d9e756a,1.4421655776710396,0.857335127860027,2229,35032.916405114556,trade,Unknown Market,$5940.00,2025-10-15T14:53:53,3,0,10,$0.00,2025-10-15T12:56:37.759958+00:00
https://hashdive.com/Analyze_User?user_address=0xa9f9c0ca31912bee7ecd8aa25bfad07adcd6b3de,0xa9f9c0ca31912bee7ecd8aa25bfad07adcd6b3de,6.359496118660488,0.5592830882352942,2176,39557.887470572925,trade,Unknown Market,$0.57,2025-01-07T04:13:47,41,0,10,$0.00,2025-10-15T12:56:38.175869+00:00
https://hashdive.com/Analyze_User?user_address=0x2ff0e36eb9632a47c3eb75224bba1f141a6346e3,0x2ff0e36eb9632a47c3eb75224bba1f141a6346e3,4.131586848757484,0.5745269958467928,2167,568684.3358727038,trade,Unknown Market,$8.50,2025-03-12T03:18:10,0,0,10,$0.00,2025-10-15T12:56:38.545031+00:00
https://hashdive.com/Analyze_User?user_address=0x9066aa36696ef7ad9efbf35ea2b2b5535197c20a,0x9066aa36696ef7ad9efbf35ea2b2b5535197c20a,2.6487814787826727,0.5649929610511497,2131,296502.4262172006,trade,Unknown Market,$148.40,2025-10-15T14:52:31,100,0,10,$0.00,2025-10-15T12:56:38.954656+00:00
https://hashdive.com/Analyze_User?user_address=0x03626d34381b0337387b0e8464c898f772009661,0x03626d34381b0337387b0e8464c898f772009661,13.41255301239679,0.7220616570327553,2076,445464.1146748104,trade,Unknown Market,$19.99,2025-08-28T21:12:33,0,0,10,$0.00,2025-10-15T12:56:39.292823+00:00
https://hashdive.com/Analyze_User?user_address=0x4df332e27f9ee3224f52ce30e3ce15c1075e788f,0x4df332e27f9ee3224f52ce30e3ce15c1075e788f,1.193051416029339,0.5737704918032787,2074,14919.139861414938,trade,Unknown Market,$60.00,2025-10-15T14:51:39,100,0,10,$0.00,2025-10-15T12:56:39.809370+00:00
https://hashdive.com/Analyze_User?user_address=0xe542afd3881c4c330ba0ebbb603bb470b2ba0a37,0xe542afd3881c4c330ba0ebbb603bb470b2ba0a37,6.643591830299771,0.6538271604938272,2025,43619.18865066152,trade,Unknown Market,$8.40,2025-10-14T23:53:11,100,0,10,$0.00,2025-10-15T12:56:40.185354+00:00
https://hashdive.com/Analyze_User?user_address=0xc412fdbe9956c2e242e8b45fae131c3e8598592d,0xc412fdbe9956c2e242e8b45fae131c3e8598592d,4.4204776380791255,0.6203995793901157,1902,21477.03606078358,trade,Unknown Market,$10.38,2025-10-10T15:46:12,69,0,10,$0.00,2025-10-15T12:56:40.650763+00:00
https://hashdive.com/Analyze_User?user_address=0x71cd52a9bf9121cf8376ba13999468f5d659912d,0x71cd52a9bf9121cf8376ba13999468f5d659912d,53.349263741417154,0.5635478637101136,1849,103462.05008352267,trade,Unknown Market,$19.98,2025-10-15T05:13:23,100,0,10,$0.00,2025-10-15T12:56:41.021770+00:00
https://hashdive.com/Analyze_User?user_address=0xdb5ad26b68d77ae966d29e7180147272ab7a3965,0xdb5ad26b68d77ae966d29e7180147272ab7a3965,3.9453786235410377,0.564931506849315,1825,15767.36072824299,trade,Unknown Market,$4.90,2025-10-12T04:34:53,100,0,10,$0.00,2025-10-15T12:56:41.555066+00:00
https://hashdive.com/Analyze_User?user_address=0xf797d4d1c038d1eb0593edae0e66bf8e4b2e0bf2,0xf797d4d1c038d1eb0593edae0e66bf8e4b2e0bf2,5.568187042863691,0.6102075154234436,1783,21719.32568379979,trade,Unknown Market,$171.43,2025-10-15T10:03:57,100,0,10,$0.00,2025-10-15T12:56:41.935676+00:00
https://hashdive.com/Analyze_User?user_address=0xdd225a03cd7ed89e3931906c67c75ab31cf89ef1,0xdd225a03cd7ed89e3931906c67c75ab31cf89ef1,2.387302309014995,0.6819747416762342,1742,188723.08997265925,trade,Unknown Market,$3200.00,2025-10-14T18:02:53,13,0,10,$0.00,2025-10-15T12:56:42.307197+00:00
https://hashdive.com/Analyze_User?user_address=0x614dc8d3542c12103d2c6a3553fd761e391d1546,0x614dc8d3542c12103d2c6a3553fd761e391d1546,3.660303812538948,0.6618580496249279,1733,230319.65765945727,trade,Unknown Market,$19393.57,2025-10-03T23:49:45,3,0,10,$0.00,2025-10-15T12:56:42.682141+00:00
https://hashdive.com/Analyze_User?user_address=0xed61f86bb5298d2f27c21c433ce58d80b88a9aa3,0xed61f86bb5298d2f27c21c433ce58d80b88a9aa3,24.575366444193794,0.8798105387803434,1689,207871.2556198454,trade,Unknown Market,$15.23,2025-10-15T07:12:01,0,0,10,$0.00,2025-10-15T12:56:43.108636+00:00
https://hashdive.com/Analyze_User?user_address=0xc8b438e4a1c10643ea0ea3e59bcaadc73174f05d,0xc8b438e4a1c10643ea0ea3e59bcaadc73174f05d,1.7545518854890083,0.5629496402877698,1668,149305.01457851497,trade,Unknown Market,$4300.00,2025-10-15T14:18:11,49,0,10,$0.00,2025-10-15T12:56:43.465806+00:00
https://hashdive.com/Analyze_User?user_address=0xbc2472a96accbe143b6f95e31929331e86cf3502,0xbc2472a96accbe143b6f95e31929331e86cf3502,30.361979592694674,0.6857659831121834,1658,13079.045218825331,trade,Unknown Market,$0.09,2025-10-15T14:43:23,4,0,10,$0.00,2025-10-15T12:56:43.840991+00:00
https://hashdive.com/Analyze_User?user_address=0x9dfe2f73d3c988a9d69df8fa0beb85651340b3dd,0x9dfe2f73d3c988a9d69df8fa0beb85651340b3dd,7.379464287376612,0.6855763427881714,1657,35379.99565489279,trade,Unknown Market,$860.45,2025-10-13T13:18:17,14,0,10,$0.00,2025-10-15T12:56:44.208646+00:00
https://hashdive.com/Analyze_User?user_address=0x6bab41a0dc40d6dd4c1a915b8c01969479fd1292,0x6bab41a0dc40d6dd4c1a915b8c01969479fd1292,2.672346189974963,0.6407766990291263,1648,552155.2614943008,trade,Unknown Market,$840.00,2025-10-15T04:19:33,36,0,10,$0.00,2025-10-15T12:56:44.576207+00:00
https://hashdive.com/Analyze_User?user_address=0x53abaa0952659af1fbcc5293c77b72e1138365aa,0x53abaa0952659af1fbcc5293c77b72e1138365aa,3.1497313448912045,0.5836883749239197,1643,16603.760278672067,trade,Unknown Market,$220.00,2025-10-12T18:02:07,91,0,10,$0.00,2025-10-15T12:56:44.949808+00:00
https://hashdive.com/Analyze_User?user_address=0x4dbe11fc252748b990b90c9b76d61b5e1183af34,0x4dbe11fc252748b990b90c9b76d61b5e1183af34,1.8022804078708927,0.603680981595092,1630,92438.49261764411,trade,Unknown Market,$144.00,2025-10-15T04:28:25,23,0,10,$0.00,2025-10-15T12:56:45.363595+00:00
https://hashdive.com/Analyze_User?user_address=0x578d665b6dd21abf12a393579699e35a2686fbb3,0x578d665b6dd21abf12a393579699e35a2686fbb3,1.663766417127142,0.6941687344913151,1612,322428.8370558099,trade,Unknown Market,$864.00,2025-10-10T15:16:14,26,0,10,$0.00,2025-10-15T12:56:45.725737+00:00
https://hashdive.com/Analyze_User?user_address=0xe21659928b43141b8f3f00111ebf322642f2cd12,0xe21659928b43141b8f3f00111ebf322642f2cd12,5.074579949133863,0.6612702366127023,1606,47566.986823603525,trade,Unknown Market,$84.82,2025-08-31T08:28:48,8,0,10,$0.00,2025-10-15T12:56:46.102018+00:00
https://hashdive.com/Analyze_User?user_address=0xf8ccc51356ad11e3d884f4beeaca81bb08fe028a,0xf8ccc51356ad11e3d884f4beeaca81bb08fe028a,44.205891096279935,0.6026200873362445,1603,9359.842532861894,trade,Unknown Market,$0.28,2025-10-14T09:22:03,100,0,10,$0.00,2025-10-15T12:56:48.115626+00:00
https://hashdive.com/Analyze_User?user_address=0xf1f9a438f2697381b4ac8eb283d6f4dd772d1245,0xf1f9a438f2697381b4ac8eb283d6f4dd772d1245,2.6549802645642377,0.6069868995633187,1603,37887.307739814205,trade,Unknown Market,$135.00,2025-10-14T19:58:41,25,0,10,$0.00,2025-10-15T12:56:48.538382+00:00
https://hashdive.com/Analyze_User?user_address=0x68c24bf4a8ad4d79a6fe4b8eec6f93a02dfd1711,0x68c24bf4a8ad4d79a6fe4b8eec6f93a02dfd1711,15.104268907224402,0.6026143790849673,1530,263925.4003931782,trade,Unknown Market,$230.32,2025-10-14T20:23:05,100,0,10,$0.00,2025-10-15T12:56:48.907659+00:00
https://hashdive.com/Analyze_User?user_address=0xac4502d32af912ac03deaece6b294d3c4f8e20c5,0xac4502d32af912ac03deaece6b294d3c4f8e20c5,3.0103202483098856,0.6942038640906063,1501,18126.772644822144,trade,Unknown Market,$100.50,2025-10-15T08:42:37,100,0,10,$0.00,2025-10-15T12:56:49.399755+00:00
https://hashdive.com/Analyze_User?user_address=0x4c54c453ae6b083bcc37ccbc2bccb84064eacc1e,0x4c54c453ae6b083bcc37ccbc2bccb84064eacc1e,6.691613399164243,0.8359428182437032,1469,57062.041416577136,trade,Unknown Market,$9.31,2025-08-25T11:12:01,24,0,10,$0.00,2025-10-15T12:56:49.788780+00:00
https://hashdive.com/Analyze_User?user_address=0x3846fc0dc5a70635929301a26c7ddf623ce1c908,0x3846fc0dc5a70635929301a26c7ddf623ce1c908,2.008498751663399,0.6737637362637363,1456,21952.958536379552,trade,Unknown Market,$94.00,2025-10-14T03:00:11,36,0,10,$0.00,2025-10-15T12:56:50.194445+00:00
https://hashdive.com/Analyze_User?user_address=0xe59b9db1a289d3eb1061afeba78a4b8ae779488e,0xe59b9db1a289d3eb1061afeba78a4b8ae779488e,4.074552531385495,0.811424638678596,1453,13220.732319551418,trade,Unknown Market,$5.80,2025-05-04T19:45:21,6,0,10,$0.00,2025-10-15T12:56:50.870611+00:00
https://hashdive.com/Analyze_User?user_address=0x843a6da3886cf889435cf0920659a00a68db8070,0x843a6da3886cf889435cf0920659a00a68db8070,2.3455101309698727,0.6342305037957212,1449,102117.42632079861,trade,Unknown Market,$4.88,2025-10-14T20:09:25,11,0,10,$0.00,2025-10-15T12:56:51.233187+00:00
https://hashdive.com/Analyze_User?user_address=0xd6144ed688181019647e871e13224a6591d71fa3,0xd6144ed688181019647e871e13224a6591d71fa3,6.209389778634619,0.5997200839748076,1429,20256.263490926423,trade,Unknown Market,$1.44,2025-10-15T08:13:59,93,0,10,$0.00,2025-10-15T12:56:51.675060+00:00
https://hashdive.com/Analyze_User?user_address=0x79add3f87e377b0899b935472c07d2c3816ba9f1,0x79add3f87e377b0899b935472c07d2c3816ba9f1,3.7948754871548616,0.5834502103786816,1426,40262.17026210276,trade,Unknown Market,$6.00,2025-10-15T13:16:47,100,0,10,$0.00,2025-10-15T12:56:52.107241+00:00
https://hashdive.com/Analyze_User?user_address=0x4fea1f8f10940f33bcd61fddd79dfea88a65d383,0x4fea1f8f10940f33bcd61fddd79dfea88a65d383,12.68974908171578,0.7284299858557284,1414,12889.333239241052,trade,Unknown Market,$5.46,2025-10-15T02:20:47,38,0,10,$0.00,2025-10-15T12:56:52.590633+00:00
https://hashdive.com/Analyze_User?user_address=0xbc54e69667ceb6ccec538e5a0ba1927fc1fe680f,0xbc54e69667ceb6ccec538e5a0ba1927fc1fe680f,1.278961786716624,0.7200287150035893,1393,50522.48049828606,trade,Unknown Market,$32.42,2025-10-15T09:39:05,80,0,10,$0.00,2025-10-15T12:56:52.971613+00:00
https://hashdive.com/Analyze_User?user_address=0xb1250c4e5425336964af3c61ecbf34ac396d69eb,0xb1250c4e5425336964af3c61ecbf34ac396d69eb,20.11811710452262,0.6666666666666666,1389,7220.045973505643,trade,Unknown Market,$34.39,2025-10-15T03:58:13,100,0,10,$0.00,2025-10-15T12:56:53.428061+00:00
https://hashdive.com/Analyze_User?user_address=0x20322d5ab3ce70a98ef4c484c62a94147217d577,0x20322d5ab3ce70a98ef4c484c62a94147217d577,1.972950673154998,0.5995670995670995,1386,90717.4056952516,trade,Unknown Market,$1.90,2025-10-11T04:40:30,34,0,10,$0.00,2025-10-15T12:56:53.809533+00:00
https://hashdive.com/Analyze_User?user_address=0x8da3521cc2cf049a380e9d4efe7ea35e55b88a67,0x8da3521cc2cf049a380e9d4efe7ea35e55b88a67,3.9921661745768287,0.6395864106351551,1354,25600.74816612538,trade,Unknown Market,$88.92,2025-06-17T20:38:29,0,0,10,$0.00,2025-10-15T12:56:54.639919+00:00
